2,945,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,944,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,943,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,942,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,941,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,940,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,939,0,0,0,0,-1,-1,-1,-1,1,1,1,1
2,938,0,0,0,0,92,-1,-1,-1,3,1,1,1
2,937,0,0,0,0,90,-1,-1,-1,3,1,1,1
2,936,0,0,0,0,88,-1,-1,-1,2,2,2,2
2,924,0,0,0,0,86,-1,-1,-1,2,2,2,2
2,920,0,0,0,0,84,-1,-1,-1,2,2,2,2
2,916,0,0,0,0,82,-1,-1,-1,2,2,2,2
2,912,0,0,0,0,80,-1,-1,-1,2,2,2,2
2,908,0,0,0,0,78,-1,-1,-1,2,2,2,2
2,904,0,0,0,0,76,-1,-1,-1,2,2,2,2
2,900,0,0,0,0,74,-1,-1,-1,2,2,2,2
2,896,0,0,0,0,72,-1,-1,-1,2,2,2,2
2,892,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,888,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,884,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,810,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,806,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,802,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,798,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,794,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,790,0,0,0,0,70,-1,-1,-1,2,2,2,2
2,786,0,0,0,0,70,-1,72,-1,2,2,2,2
2,782,0,0,0,0,70,-1,70,-1,2,2,2,2
2,778,0,0,0,0,70,-1,68,-1,2,2,2,2
2,774,0,0,0,0,70,-1,66,-1,2,2,2,2
2,770,0,0,0,0,70,-1,64,-1,2,2,2,2
2,766,0,0,0,0,70,-1,62,-1,2,2,2,2
2,691,0,0,0,0,70,-1,60,-1,2,2,2,2
2,673,0,0,0,0,70,-1,58,-1,2,2,2,2
2,667,0,0,0,0,70,-1,56,-1,2,2,2,2
2,661,0,0,0,0,70,-1,54,-1,2,2,2,2
2,655,0,0,0,0,70,-1,52,-1,2,2,2,2
2,649,0,0,0,0,70,-1,50,-1,2,2,2,2
2,643,0,0,0,0,70,-1,48,-1,2,2,2,2
2,637,0,0,0,0,70,-1,46,-1,2,2,2,2
2,631,0,0,0,0,70,-1,44,-1,2,2,2,2
2,625,0,0,0,0,70,-1,42,-1,2,2,2,2
2,619,0,0,0,0,70,-1,40,-1,2,2,2,2
2,613,0,0,0,0,70,-1,38,-1,2,2,2,2
2,585,0,0,0,0,70,-1,36,-1,2,2,2,2
2,581,0,0,0,0,70,-1,34,-1,2,2,2,2
2,577,0,0,0,0,70,52,32,-1,2,2,2,2
2,573,0,0,0,0,70,50,30,-1,2,2,2,2
2,569,0,0,0,0,70,48,28,-1,2,2,2,2
2,565,0,0,0,0,70,46,26,-1,2,2,2,2
2,561,0,0,0,0,70,44,24,-1,2,2,2,2
2,557,0,0,0,0,70,42,22,-1,2,2,2,2
2,553,0,0,0,0,70,40,20,-1,2,2,2,2
2,549,0,0,0,0,70,38,18,-1,2,2,2,2
2,545,0,0,0,0,70,36,16,-1,2,2,2,2
2,541,0,0,0,0,70,34,14,-1,2,2,2,2
2,456,0,0,0,0,70,32,12,-1,1,1,1,2
2,452,0,0,0,0,72,32,12,-1,4,4,4,2
2,448,0,0,0,0,74,32,12,-1,4,4,4,2
2,444,0,0,0,0,76,32,12,-1,4,4,4,2
2,440,0,0,0,0,78,32,12,-1,4,4,4,2
2,436,0,0,0,0,80,32,12,-1,4,4,4,2
2,432,0,0,0,0,82,32,12,-1,4,4,4,2
2,428,0,0,0,0,81,32,12,-1,2,4,4,2
2,424,0,0,0,0,79,32,12,-1,2,4,4,2
2,420,0,0,0,0,77,32,12,-1,2,4,4,2
2,416,0,0,0,0,75,32,12,52,2,4,4,4
2,412,0,0,0,0,73,32,12,52,2,4,4,4
2,348,0,0,0,0,71,32,12,52,3,4,4,4
2,330,0,0,0,0,71,32,12,52,4,4,4,4
2,324,0,0,0,0,71,32,12,52,4,4,4,4
2,318,0,0,0,0,71,32,12,52,4,4,4,4
2,312,0,0,0,0,71,32,12,52,4,4,4,4
2,306,0,0,0,0,71,32,12,52,4,4,4,4
3,300,0,0,0,0,71,32,12,52,4,4,4,4
3,294,0,0,0,0,71,32,12,52,4,4,4,4
3,288,0,0,0,0,71,32,12,52,4,4,4,4
3,282,0,0,0,0,71,32,12,52,4,4,4,4
3,276,0,0,0,0,71,32,12,52,4,4,4,4
3,270,0,0,0,0,71,32,12,52,4,4,4,4
3,264,0,0,0,0,71,32,12,52,4,4,4,4
3,258,0,0,0,0,71,32,12,52,4,4,4,4
3,252,0,0,0,0,71,32,12,52,4,4,4,4
3,246,0,0,0,0,71,32,12,52,4,4,4,4
3,153,0,0,0,0,71,32,12,52,4,4,4,1
3,152,0,0,0,0,71,32,12,52,1,1,1,1
3,151,0,0,0,0,71,32,12,52,1,1,1,1
3,150,0,0,0,0,73,32,12,52,1,1,1,1
3,149,0,0,0,0,75,32,12,52,1,1,1,1
3,148,0,0,0,0,77,34,12,52,1,1,1,1
3,147,0,0,0,0,79,36,12,52,1,1,1,1
3,146,0,0,0,0,81,38,12,52,1,1,1,1
3,145,0,0,0,0,83,40,12,52,1,1,1,1
3,145,0,0,0,0,84,41,11,51,1,1,1,1
2,145,0,0,0,0,85,42,10,50,1,1,1,1
2,139,0,0,0,0,87,44,10,50,4,4,4,4
2,133,0,0,0,0,89,46,10,50,4,4,4,4
2,127,0,0,0,0,91,48,12,52,4,4,4,4
2,121,0,0,0,0,93,50,14,54,4,4,4,4
2,115,0,0,0,0,95,52,16,56,4,4,4,4
2,109,0,0,0,0,97,54,18,58,4,4,4,4
2,103,0,0,0,0,99,56,20,60,4,4,4,4
2,97,1,1,1,1,99,56,20,60,4,4,4,4
2,91,1,1,1,1,99,56,20,60,4,4,4,4
2,85,1,1,1,1,100,57,21,61,4,4,4,4
2,79,1,1,1,1,100,57,21,61,4,4,4,4
2,0,1,1,1,1,101,58,22,62,4,4,4,1
2,0,1,1,1,1,100,57,21,61,4,4,4,1
2,0,1,1,1,1,100,57,21,61,4,4,4,1
2,0,1,1,1,1,99,56,20,60,4,4,4,1
1,0,1,1,1,1,99,56,20,60,4,4,4,1
1,1,1,1,1,1,99,56,22,60,3,3,3,1
1,2,1,1,1,1,99,57,23,59,1,3,3,1
1,3,1,1,1,1,97,57,25,59,1,3,3,1
1,4,1,1,1,1,96,58,26,58,1,3,3,1
1,5,1,1,1,1,94,58,28,58,1,3,3,1
1,6,1,1,1,1,93,59,29,57,1,3,3,1
1,7,1,1,1,1,91,59,31,57,1,3,3,1
1,8,1,1,1,1,90,60,32,56,1,3,3,1
1,9,1,1,1,1,88,60,34,56,1,3,3,1
1,10,1,1,1,1,87,61,35,55,1,3,3,1
1,11,1,1,1,1,85,61,37,55,1,3,3,1
1,12,1,1,1,1,84,62,38,54,1,1,1,1
1,13,1,1,1,1,82,60,38,54,1,1,1,1
1,14,1,1,1,1,81,59,37,53,1,1,1,1
1,15,1,1,1,1,79,57,37,53,1,1,1,1
1,16,1,1,1,1,78,56,36,52,1,1,1,1
4,17,1,1,1,1,76,56,36,52,1,1,1,1
4,18,1,1,1,1,75,55,35,51,1,1,1,1
4,19,1,1,1,1,73,55,35,51,1,1,1,1
4,20,1,1,1,1,72,54,34,50,4,4,4,4
4,80,1,1,1,1,72,54,34,50,4,4,4,4
4,86,1,1,1,1,71,53,33,49,4,4,4,4
4,92,1,1,1,1,71,53,33,49,4,4,4,4
4,98,1,1,1,1,70,52,32,48,4,4,4,4
4,104,1,1,1,1,70,52,32,48,4,4,4,4
4,110,1,1,1,1,69,51,31,47,4,4,4,4
4,116,1,1,1,1,69,51,31,47,4,4,4,4
4,122,1,1,1,1,68,50,30,46,4,4,4,4
4,128,1,1,1,1,68,50,30,46,4,4,4,4
3,134,1,1,1,1,67,49,29,45,4,4,4,4
3,140,1,1,1,1,67,49,29,45,4,4,4,4
3,165,1,1,1,1,66,48,28,44,1,3,3,4
3,164,1,1,1,1,68,48,28,46,1,3,3,1
3,163,1,1,1,1,69,47,27,47,1,3,3,1
3,162,1,1,1,1,70,47,27,49,3,3,3,1
3,161,1,1,1,1,69,46,26,50,3,3,3,1
3,160,1,1,1,1,67,46,26,52,3,3,3,1
1,159,1,1,1,1,66,45,25,53,3,3,3,1
1,160,1,1,1,1,68,45,25,51,3,3,3,1
1,161,1,1,1,1,69,46,26,50,3,3,3,1
1,162,1,1,1,1,70,46,26,48,1,3,3,1
1,163,1,1,1,1,69,47,27,47,1,3,3,1
1,164,1,1,1,1,67,47,27,45,1,3,3,1
1,165,1,1,1,1,66,48,28,44,1,3,3,4
1,166,1,1,1,1,64,48,30,44,1,3,3,3
1,167,1,1,1,1,63,49,31,45,1,3,3,3
1,168,1,1,1,1,61,49,33,45,1,3,3,3
3,169,1,1,1,1,60,50,34,46,1,3,3,3
3,168,1,1,1,1,60,48,34,44,1,3,3,3
3,167,1,1,1,1,61,47,33,43,1,3,3,3
1,166,1,1,1,1,61,45,33,41,1,3,3,3
1,167,1,1,1,1,60,46,34,42,1,3,3,3
1,168,1,1,1,1,58,46,36,44,1,3,3,3
1,169,1,1,1,1,57,47,37,45,1,3,3,3
1,170,1,1,1,1,55,47,39,47,1,3,3,3
1,171,1,1,1,1,54,48,40,48,1,3,3,3
1,172,1,1,1,1,54,48,42,50,1,3,3,3
1,173,1,1,1,1,53,49,43,51,1,3,3,3
1,174,1,1,1,1,53,49,45,53,1,3,3,3
1,175,1,1,1,1,52,50,46,54,1,3,3,3
1,176,1,1,1,1,52,52,48,56,1,3,3,3
1,177,1,1,1,1,51,53,49,57,1,3,3,1
1,178,1,1,1,1,51,55,51,57,1,3,3,1
1,179,1,1,1,1,50,56,52,56,1,3,3,1
1,180,1,1,1,1,50,58,54,56,1,3,3,1
1,181,1,1,1,1,49,59,55,55,1,3,3,1
1,182,1,1,1,1,49,61,57,55,1,3,3,1
1,183,1,1,1,1,48,62,58,54,1,3,3,1
1,184,1,1,1,1,48,64,60,54,1,3,3,1
1,185,1,1,1,1,47,65,61,53,1,3,3,1
1,186,1,1,1,1,47,67,63,53,1,3,3,1
1,187,1,1,1,1,46,68,64,52,1,3,3,1
1,188,1,1,1,1,46,70,66,52,1,3,3,1
1,189,1,1,1,1,45,71,67,51,1,4,3,4
1,190,1,1,1,1,45,73,69,53,1,3,3,3
1,191,1,1,1,1,44,74,70,54,1,3,3,3
1,192,1,1,1,1,44,76,69,56,1,3,1,3
1,193,1,1,1,1,43,77,68,57,1,3,1,3
1,194,1,1,1,1,43,79,66,59,1,3,1,3
1,195,1,1,1,1,42,80,65,60,1,3,1,3
1,196,1,1,1,1,42,82,63,62,1,3,1,3
1,197,1,1,1,1,41,83,62,63,1,3,1,3
1,198,1,1,1,1,41,85,60,65,1,3,1,3
1,199,1,1,1,1,40,86,59,66,1,3,1,3
1,200,1,1,1,1,40,88,57,68,1,3,1,3
1,201,1,1,1,1,39,89,56,69,1,3,1,3
1,202,1,1,1,1,39,91,54,71,1,3,1,3
1,203,1,1,1,1,38,92,53,72,1,3,1,3
1,204,1,1,1,1,38,94,51,74,1,3,1,3
1,205,1,1,1,1,37,95,50,75,1,3,1,3
1,206,1,1,1,1,37,97,48,77,1,3,1,3
1,207,1,1,1,1,36,98,47,78,1,3,1,3
1,208,1,1,1,1,36,99,45,80,1,1,1,3
1,209,1,1,1,1,35,98,44,81,1,1,1,3
1,210,1,1,1,1,35,98,44,83,1,1,1,3
1,211,1,1,1,1,34,97,43,84,1,1,1,3
1,212,1,1,1,1,34,97,43,86,1,1,1,3
1,213,1,1,1,1,33,96,42,87,1,1,1,3
1,214,1,1,1,1,33,96,42,89,1,1,1,3
1,215,1,1,1,1,32,95,41,90,1,1,1,3
1,216,1,1,1,1,32,95,41,92,1,1,1,3
1,217,1,1,1,1,31,94,40,93,1,1,1,3
1,218,1,1,1,1,31,94,40,95,1,1,1,3
1,219,1,1,1,1,30,93,39,96,1,1,1,3
1,220,1,1,1,1,30,93,39,98,1,1,1,3
1,221,1,1,1,1,29,92,38,99,1,1,1,3
1,222,1,1,1,1,29,92,38,99,1,1,1,1
1,223,1,1,1,1,28,91,37,98,1,1,1,1
1,224,1,1,1,1,28,91,37,96,1,1,1,1
1,225,1,1,1,1,27,90,36,95,2,1,1,4
1,226,1,1,1,1,29,90,36,95,3,1,1,3
1,227,1,1,1,1,30,89,35,96,3,1,1,3
1,228,1,1,1,1,32,89,35,96,1,1,1,3
1,229,1,1,1,1,31,88,34,97,1,1,1,3
1,230,1,1,1,1,29,88,34,97,1,1,1,3
1,231,1,1,1,1,28,87,33,98,1,1,1,3
1,232,1,1,1,1,26,87,33,98,1,1,1,3
1,233,1,1,1,1,25,86,32,99,1,1,1,3
1,234,1,1,1,1,23,86,32,99,1,1,1,3
1,235,1,1,1,1,22,85,31,100,1,1,1,3
1,236,1,1,1,1,20,85,31,100,1,1,1,3
1,237,1,1,1,1,19,84,30,101,1,4,4,4
1,238,1,1,1,1,17,86,32,101,1,3,3,3
1,239,1,1,1,1,16,87,33,102,1,3,3,3
1,240,1,1,1,1,14,89,35,104,1,3,3,3
1,241,1,1,1,1,13,90,36,105,1,3,3,3
1,242,1,1,1,1,11,92,38,107,1,3,3,3
2,243,1,1,1,1,10,93,39,108,1,3,3,3
2,244,1,1,1,1,8,95,41,110,1,3,3,3
2,245,1,1,1,1,7,96,42,111,2,3,3,3
2,144,1,1,1,1,5,98,44,113,2,4,4,4
2,138,1,1,1,1,4,99,45,114,2,4,4,4
2,132,0,1,1,1,-1,101,47,116,2,4,4,4
2,126,0,1,1,1,-1,102,48,117,2,4,4,4
2,120,0,1,1,1,-1,104,50,119,2,4,4,4
2,114,0,1,1,1,-1,105,51,120,2,4,4,4
2,108,0,1,1,1,-1,107,53,122,2,4,4,4
2,102,0,1,1,1,-1,107,53,122,2,4,4,4
2,96,0,1,1,1,-1,107,53,122,2,4,4,4
2,90,0,1,1,1,-1,108,54,123,2,4,4,4
2,84,0,1,1,1,-1,108,54,123,2,4,4,4
2,78,0,1,1,1,-1,109,55,124,4,4,4,4
2,78,0,1,1,1,-1,108,54,123,4,4,4,4
2,78,0,1,1,1,-1,108,54,123,4,4,4,4
2,78,0,1,1,1,-1,107,53,122,4,4,4,4
2,78,0,1,1,1,-1,107,53,122,4,4,4,4
2,78,0,1,1,1,-1,106,52,121,4,4,4,4
2,78,0,1,1,1,-1,106,52,121,4,4,4,4
2,78,0,1,1,1,-1,105,51,120,4,4,4,4
3,78,0,1,1,1,-1,105,51,120,4,4,4,4
3,77,0,1,1,1,-1,105,51,120,1,1,1,3
3,76,0,1,1,1,-1,106,52,119,1,1,1,3
3,75,0,1,1,1,-1,106,52,119,1,1,1,3
3,74,0,1,1,1,-1,107,53,118,1,1,1,3
3,73,0,1,1,1,-1,107,53,118,1,1,1,3
3,72,0,1,1,1,-1,108,54,117,1,1,1,3
3,71,0,1,1,1,-1,108,56,117,1,1,1,3
3,70,0,1,1,1,-1,109,57,116,1,1,1,3
3,69,0,1,1,1,-1,109,59,116,1,1,1,3
3,68,0,1,1,1,-1,110,60,115,1,1,1,3
3,67,0,1,1,1,-1,110,62,115,1,1,1,3
3,66,0,1,1,1,-1,111,63,114,1,1,1,3
3,65,0,1,1,1,-1,109,63,114,1,3,3,3
3,64,0,1,1,1,-1,108,62,113,1,3,3,3
3,63,0,1,1,1,-1,106,62,113,1,3,3,3
3,62,0,1,1,1,-1,105,61,112,1,3,3,3
4,61,0,1,1,1,-1,105,61,112,1,3,3,3
4,60,0,1,1,1,-1,104,60,111,1,3,3,3
4,59,0,1,1,1,-1,104,60,111,1,3,3,3
4,58,0,1,1,1,-1,103,59,110,1,4,4,4
4,83,0,1,1,1,-1,103,59,110,2,4,4,4
4,89,0,1,1,1,68,102,58,109,4,4,4,4
4,95,0,1,1,1,66,102,58,109,4,4,4,4
4,101,0,1,1,1,64,101,57,108,4,4,4,4
4,107,0,1,1,1,62,101,57,106,4,4,4,4
4,113,0,1,1,1,60,100,56,105,4,4,4,4
4,119,0,1,1,1,58,100,56,103,4,4,4,4
4,125,0,1,1,1,56,99,55,102,4,4,4,4
1,131,0,1,1,1,54,99,55,100,4,4,4,4
1,137,0,1,1,1,52,98,54,99,4,4,4,4
1,143,0,1,1,1,50,98,52,97,4,4,4,4
1,225,0,1,1,1,48,97,51,96,4,1,4,4
1,226,0,1,1,1,48,97,51,96,3,1,3,3
1,227,0,1,1,1,48,96,52,97,3,1,1,3
1,228,0,1,1,1,48,96,52,97,3,1,1,3
1,229,0,1,1,1,48,95,51,98,3,1,1,3
1,230,0,1,1,1,48,95,51,98,3,1,1,3
1,231,0,1,1,1,48,94,50,99,3,1,1,3
1,232,0,1,1,1,48,94,50,98,3,1,1,1
1,233,0,1,1,1,48,93,49,97,3,1,1,1
1,234,0,1,1,1,50,93,49,95,3,1,1,1
4,235,0,1,1,1,52,92,48,94,3,1,1,1
4,236,0,1,1,1,54,92,48,92,3,1,1,1
4,237,0,1,1,1,56,91,47,91,4,4,4,4
4,251,0,1,1,1,56,91,47,89,4,4,4,4
4,257,0,1,1,1,56,90,46,88,4,4,4,4
4,263,0,1,1,1,56,90,46,86,4,4,4,4
4,269,0,1,1,1,56,89,45,85,4,4,4,4
4,275,0,1,1,1,56,89,45,85,4,4,4,4
4,281,0,1,1,1,56,88,44,84,4,4,4,4
4,287,0,1,1,1,56,88,44,84,4,4,4,4
4,293,0,1,1,1,56,87,43,83,4,4,4,4
4,299,0,1,1,1,56,87,43,83,4,4,4,4
4,305,0,1,1,1,56,86,42,82,4,4,4,4
4,311,0,1,1,1,56,86,42,82,4,4,4,4
4,317,0,1,1,1,56,85,41,81,4,4,4,4
4,323,0,1,1,1,56,85,41,81,4,4,4,4
4,329,0,1,1,1,56,84,40,80,4,4,4,4
4,335,0,1,1,1,56,84,40,80,4,4,4,4
4,399,0,1,1,1,56,83,39,79,4,1,4,1
4,415,0,1,1,1,56,83,39,81,4,4,4,2
4,419,0,1,1,1,56,82,38,82,4,4,4,2
3,423,0,1,1,1,56,82,38,84,4,4,4,2
3,427,0,1,1,1,56,81,37,85,4,4,4,2
3,431,0,1,1,1,54,81,37,83,4,4,4,4
3,435,0,1,1,1,52,80,36,82,4,4,4,4
3,439,0,1,1,1,50,80,36,80,4,4,4,4
3,443,0,1,1,1,48,79,35,79,4,4,4,4
3,447,0,1,1,1,46,79,35,77,4,4,4,4
3,451,0,1,1,1,44,78,34,76,4,4,4,4
3,455,0,1,1,1,42,78,34,74,4,4,4,4
3,540,0,1,1,1,40,77,33,73,4,4,3,4
3,539,0,1,1,1,40,79,33,73,1,1,3,1
3,538,0,1,1,1,40,80,32,74,1,1,3,1
3,537,0,1,1,1,40,82,32,74,1,1,3,1
3,536,0,1,1,1,40,83,31,75,1,1,3,1
3,535,0,1,1,1,40,85,31,75,1,1,3,1
3,534,0,1,1,1,40,86,30,76,1,1,3,1
2,533,0,1,1,1,40,88,30,76,1,1,3,1
2,532,0,1,1,1,40,89,29,77,1,1,3,1
2,531,0,1,1,1,40,90,29,77,1,3,3,1
2,530,0,1,1,1,40,89,28,78,1,3,3,1
2,529,0,1,1,1,40,87,28,78,1,3,3,1
2,528,0,1,1,1,40,86,27,78,1,3,3,3
2,527,0,1,1,1,40,84,27,78,1,3,3,3
2,526,0,1,1,1,40,83,26,77,1,3,3,3
2,525,0,1,1,1,40,81,26,77,1,3,3,3
2,524,0,1,1,1,40,80,25,76,1,3,3,3
2,523,0,1,1,1,40,80,25,76,1,3,3,3
2,522,0,1,1,1,40,79,24,75,1,3,3,3
2,521,0,1,1,1,40,79,24,75,1,3,3,3
2,520,0,1,1,1,40,78,23,74,1,3,3,3
2,519,0,1,1,1,40,78,23,74,1,3,3,3
2,518,0,1,1,1,40,77,22,73,1,3,3,3
2,517,0,1,1,1,40,77,22,73,1,3,3,3
2,516,0,1,1,1,40,76,21,72,1,4,2,3
2,454,0,1,1,1,40,78,21,74,4,4,2,4
2,450,0,1,1,1,40,79,20,75,4,4,2,4
2,446,0,1,1,1,40,81,20,77,4,4,2,4
2,442,0,1,1,1,40,82,19,78,4,4,2,4
2,438,0,1,1,1,40,84,19,80,4,4,2,4
2,434,0,1,1,1,40,85,18,81,4,4,2,4
2,430,0,1,1,1,40,87,18,83,4,4,2,4
2,426,0,1,1,1,40,88,17,84,4,4,2,4
2,422,0,1,1,1,40,90,17,86,4,4,2,4
2,418,0,1,1,1,40,91,16,87,4,4,2,4
1,414,0,1,1,1,40,93,16,89,4,4,2,4
1,386,0,1,1,1,40,94,15,90,4,4,1,4
1,387,0,1,1,1,40,96,15,91,3,3,1,3
1,388,0,1,1,1,40,97,14,92,3,3,1,3
1,389,0,1,1,1,40,99,14,92,3,3,1,3
1,390,0,1,1,1,40,100,13,93,3,3,1,3
1,391,0,1,1,1,40,102,13,93,3,3,1,3
1,392,0,1,1,1,40,103,12,94,3,3,1,3
1,393,0,1,1,1,40,105,12,94,3,3,1,3
1,394,0,1,1,1,40,106,11,95,3,3,1,3
1,395,0,1,1,1,40,108,11,95,3,3,1,3
1,396,0,1,1,1,40,109,10,96,3,3,1,3
2,397,0,1,1,1,40,111,10,96,3,3,1,3
2,398,0,1,1,1,40,112,9,97,3,3,2,3
2,334,0,1,1,1,40,114,9,99,4,4,2,4
2,328,0,1,1,1,40,115,8,100,4,4,2,4
2,322,0,1,1,1,40,117,8,100,4,4,2,2
2,316,0,1,1,1,40,118,7,99,4,4,2,2
2,310,0,1,1,1,40,120,7,97,4,4,2,2
2,304,0,1,1,1,40,121,6,96,4,4,2,2
2,298,0,1,1,1,40,123,6,94,4,4,2,2
2,292,0,1,1,1,40,124,5,93,4,4,2,2
2,286,0,1,1,1,40,126,5,91,4,4,2,2
2,280,0,1,1,1,40,127,4,90,4,4,2,2
2,274,0,1,1,1,40,129,4,88,4,4,2,2
2,268,0,1,1,1,40,130,3,87,4,4,2,2
2,262,0,1,1,1,40,132,3,85,4,4,2,2
2,256,0,1,0,1,40,133,-1,84,4,4,2,2
2,250,0,1,0,1,40,135,-1,82,4,4,2,2
2,225,0,1,0,1,40,136,-1,81,4,1,2,1
2,143,0,1,0,1,42,138,-1,81,4,4,2,4
2,137,0,1,0,1,44,139,-1,82,4,4,2,4
2,131,0,1,0,1,46,141,-1,82,4,4,2,4
2,125,0,1,0,1,48,142,-1,83,4,4,2,4
3,119,0,1,0,1,50,144,-1,83,4,4,2,4
3,113,0,1,0,1,52,145,-1,84,4,4,2,4
3,107,0,1,0,1,54,147,-1,84,4,4,2,4
3,101,0,1,0,1,56,148,-1,85,4,4,2,4
3,95,0,1,0,1,58,150,-1,85,4,4,2,4
3,89,0,1,0,1,60,151,-1,86,4,4,2,4
3,83,0,1,0,1,62,153,-1,86,4,4,2,4
3,58,0,1,0,1,64,154,-1,87,4,4,1,4
3,58,0,1,0,1,65,155,-1,86,4,4,1,4
3,58,0,1,0,1,66,155,-1,86,4,4,1,4
3,58,0,1,0,1,67,156,-1,85,4,4,1,4
3,58,0,1,0,1,68,156,-1,85,4,4,1,4
3,58,0,1,0,1,69,157,-1,84,4,4,1,4
3,58,0,1,0,1,70,157,-1,84,4,4,1,4
4,58,0,1,0,1,71,158,-1,83,4,4,1,4
4,83,0,1,0,1,71,157,-1,82,4,4,2,4
4,89,0,1,0,1,71,157,-1,80,4,4,2,4
4,95,0,1,0,1,71,156,-1,79,4,4,2,4
4,101,0,1,0,1,71,156,-1,77,4,4,2,4
4,107,0,1,0,1,71,155,-1,76,4,4,2,4
4,113,0,1,0,1,71,155,-1,74,4,4,2,4
4,119,0,1,0,1,71,154,-1,73,4,4,2,4
4,125,0,1,0,1,71,154,-1,71,4,4,2,4
4,131,0,1,0,1,71,153,-1,70,4,4,2,4
3,137,0,1,0,1,71,153,-1,68,4,4,2,4
3,143,0,1,0,1,71,152,-1,67,4,4,2,4
3,225,0,1,0,1,71,152,-1,65,4,1,2,1
3,224,0,1,0,1,73,153,-1,66,1,1,1,1
3,223,0,1,0,1,75,155,-1,68,1,1,1,1
3,222,0,1,0,1,75,156,-1,69,3,1,1,1
3,221,0,1,0,1,73,158,-1,71,3,1,1,1
3,220,0,1,0,1,71,159,-1,72,3,1,1,1
3,219,0,1,0,1,69,161,64,74,3,1,1,1
3,218,0,1,0,1,67,162,64,75,3,1,1,1
3,217,0,1,0,1,65,164,64,77,3,1,1,1
3,216,0,1,0,1,63,165,64,78,3,1,1,1
3,215,0,1,0,1,61,167,64,80,3,1,1,1
3,214,0,1,0,1,59,168,64,81,3,1,1,1
3,213,0,1,0,1,57,170,64,82,3,1,1,3
2,212,0,1,0,1,55,169,62,81,3,3,3,3
2,211,0,1,0,1,53,169,60,79,3,3,3,3
2,210,0,1,0,1,51,168,58,78,3,3,3,3
2,209,0,1,0,1,49,168,56,76,3,3,3,3
2,208,0,1,0,1,47,167,54,75,3,3,3,3
2,207,0,1,0,1,45,167,52,73,3,3,3,3
2,206,0,1,0,1,43,166,50,72,3,3,3,3
2,205,0,0,0,0,41,166,48,70,3,3,3,3
2,204,0,0,0,0,39,166,46,68,3,3,3,3
2,203,0,0,0,0,37,166,44,66,3,3,3,3
2,202,0,0,0,0,35,166,42,64,3,3,3,3
2,201,0,0,0,0,33,166,40,62,3,4,4,3
2,200,0,0,0,0,31,166,40,60,3,3,1,3
